_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
432.08100286142644,17774,0.1474332206756436,-2.626328945159912,2.225785970687866,0.14338633810683424,0.03758458,-2.9185915,3.2805595,0.4146148,6.076431632470757e-17,-5.487330006630378,6.684796520985647,0.9999878420026893,0.37717566730613133,-0.009088793500930488,0.6872267009487674,0.021882708806059196,20,-0.012256457,7.381752,0.0071363654,1.5,1.0,0.00574978524185981,0.7373859978606165,-4.187489522796124
413.6680822620715,17072,0.11998479851213874,-2.4997498989105225,2.069132089614868,0.15244167007829723,0.06841145,-2.9459844,2.9857383,0.41515312,6.659257129897846e-18,-8.807546326214887,5.11249885858649,0.9999645245137283,0.37466410653071675,-0.008183848643609971,0.6697509397860868,0.02310607410846651,40,-0.005185467,7.380423,0.0023620855,1.5,1.0,0.005946191800641346,0.7440604812720544,0.40858602284317425
400.34043960594255,16176,0.10962188098333206,-2.523125648498535,2.015014886856079,0.1282561072872835,0.040469773,-2.7835906,3.0276494,0.40969053,-2.1084354176857573e-17,-7.529814074732498,4.05783674732418,0.9999613331238433,0.37633845805822136,-0.008979061414640463,0.6849597747960741,0.02416624029157568,60,-0.0043017445,7.3763514,0.002375465,1.5,1.0,0.006290845135938958,0.7598604108393348,0.5008718364333804
352.4973755247988,14972,0.11843884406226192,-2.7526957988739014,2.005525827407837,0.13254922269412042,0.0337503,-3.23326,3.0665627,0.41107023,1.5186593337111413e-17,-7.756433443052693,5.304607919384387,0.9999584401464652,0.348737949508703,-0.00846490438841284,0.650804668970039,0.021286854075487208,80,-0.006341587,7.365969,0.0034491066,1.5,1.0,0.0042634202607937256,0.79991158446078,0.511093881772728
471.881841215707,17867,0.10073989059120379,-2.73237943649292,2.436570882797241,0.15303083427823763,-0.0049664597,-3.2352426,2.6988003,0.41361624,0.0,-9.937085537040778,4.727799808055135,0.9999706031611507,0.4217757697071644,-0.008501910685074115,0.7052125930448084,0.022201452876369158,100,-0.005342706,7.3547144,0.0026167699,1.5,1.0,0.007712310062382648,0.6537061263905541,0.07969613490244876
482.353965085279,18904,0.1165962657497697,-2.73049259185791,2.0187785625457764,0.14310475865278582,0.027805163,-2.8819416,2.9480639,0.4131538,-1.3531283584089931e-17,-8.22957747632586,7.420423575337189,0.9999655856915001,0.407381289338617,-0.008893181377854496,0.6498912659681537,0.02405099340621052,120,-0.0048342226,7.348288,0.0022004272,1.5,1.0,0.0038201544898829563,0.8415869343841551,0.43290774196052995
478.05247196296716,18453,0.15135276722186156,-2.7622199058532715,2.1604514122009277,0.1478665495053656,0.05222642,-2.6791456,3.083664,0.41543648,-3.850554033274266e-18,-5.287810348597531,5.957242457621317,0.9999753214069954,0.4105387755278906,-0.007981050581278404,0.6823139775477518,0.02435623326165741,140,-0.0046426994,7.3425107,0.0022130238,1.5,1.0,0.003081681583519274,0.8837257205448622,-0.06708259814137918
503.04809460503486,19610,0.1445751401195582,-2.009617805480957,2.209402084350586,0.14847816070416492,0.060166147,-2.8495948,2.9530272,0.4183758,-1.5942825279675883e-17,-7.90566423308346,10.736371699421767,0.9999707379654935,0.40822531883751956,-0.007853340567868152,0.672183482544665,0.022908016229298504,160,-0.004310201,7.3368998,0.002178512,1.5,1.0,0.007381476631988595,0.6781376490569275,0.27007766775068376
499.2583639387393,19319,0.15303503200159643,-2.314309597015381,2.1921799182891846,0.14312398900951168,0.042418286,-2.7775002,3.00351,0.41132683,-1.544738076604597e-17,-8.210149452403892,5.213415024467283,0.9999697115852328,0.4098826356096746,-0.008134990932929222,0.6484544422283399,0.02344145678224839,180,-0.0041658757,7.343704,0.0018958739,1.5,1.0,0.005852261047376475,0.750807735616055,0.2143237759500971
510.91375344840344,19636,0.13974836383838435,-2.723367214202881,2.007465362548828,0.12236872486343355,0.0279585,-3.128343,3.1326084,0.41311413,1.1579429387005096e-17,-7.087491386273324,6.521047089472801,0.9999744873363857,0.4167358262862675,-0.008597676258541477,0.683354387558959,0.02373697107491753,200,-0.004412152,7.3334618,0.0023524307,1.5,1.0,0.003922916977980816,0.8349165631034424,-0.21403924117319773
