_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
429.9407720945302,18435,-0.0012097360051203454,-2.230717051304114,2.6615053504132598,0.04626141751630275,-0.029507358,-2.9199471,3.0718944,0.43308628,-6.1669019648286424e-18,-7.675271819509327,4.234401003084977,0.9999736847376017,0.36087119022238084,-0.008701344374152549,0.6227806185498949,0.018735181527297293,220,-0.0033510467,7.392371,0.002421707,1.5,1.0,0.005571426488638412,0.7032790897314772,-0.5888566335104164
451.08929808342293,19087,-0.0075204492424101165,-2.186119261300605,2.201740041303934,0.053087153389805346,-0.017959852,-3.0178046,2.7148015,0.43670982,5.956244444994815e-18,-6.771848208133768,5.489938901063104,0.9999714924108325,0.36333801188671483,-0.008789878187657458,0.6661686743946702,0.021187016576467075,240,-0.004199628,7.3853517,0.0029654796,1.5,1.0,0.0045626169112362265,0.7859916103601264,0.06188681078652347
477.95059054259116,19299,-0.004411378547301682,-2.503356374143402,2.8279623280336215,0.06028244375848444,-0.018699633,-2.989553,2.7886515,0.43135563,4.418111212560859e-18,-7.491967859472123,6.210747396280987,0.9999747968919029,0.3895610283133296,-0.007830162743113767,0.6335702850974863,0.01924800839140731,260,-0.0043878527,7.3551383,0.0030169233,1.5,1.0,0.004442932668709848,0.776326071352402,-0.2678075902957324
484.91862752749074,20000,-0.001936399199621919,-2.2848055940184864,2.37252074800805,0.05258571850865598,-0.025239713,-2.9518228,3.2461867,0.4327857,1.2789769243681803e-17,-10.109356092298206,4.838407197026606,0.9999748284385789,0.38238821882021723,0.0006456023677601481,0.6837092069599982,0.019473689077713432,280,-0.0035244005,7.3479905,0.0023688232,1.5,1.0,0.005754761094602696,0.7058804348417209,-0.7762188667310479
450.5384266422453,19341,0.0035179869574937903,-2.8025665351508375,2.2034861579096683,0.04528250408295157,-0.023141855,-2.8598447,2.7228153,0.4195392,-1.0286539786610209e-17,-7.294037664462031,5.96826379924537,0.9999736434492632,0.364580474706197,-0.007762402886335629,0.6176271349328414,0.01705465001640804,300,-0.0033663684,7.36872,0.002260947,1.5,1.0,0.003777118428386979,0.7823144325372882,-0.506389765835062
498.9385274705405,20000,-0.005954469311141971,-2.2514256100482606,2.115720962798525,0.05237895396403518,-0.018315237,-3.0049493,2.978258,0.43292263,1.9895196601282805e-17,-7.562800553651968,4.319214861247593,0.999971841831102,0.39374276256887397,0.0005308502236439385,0.6969558621952333,0.019118950013999086,320,-0.0040919147,7.380986,0.0031939677,1.5,1.0,0.006284296886681959,0.6747490521500155,-0.07796679530559558
479.5764876719707,19469,0.0008456148455640086,-2.574269254841961,2.0170343111974183,0.05980404595085277,-0.01879325,-3.0665398,2.9816236,0.442902,-5.839377354852126e-18,-6.547662404761734,5.616279319818993,0.9999749098876378,0.3858858536117961,-0.008330846366661725,0.6403588085759804,0.01845371678715702,340,-0.0034076336,7.3784103,0.002400803,1.5,1.0,0.004986233604813315,0.7299712731317216,-1.0431685217238513
434.74000681495147,17979,0.00013123609549921614,-2.786137148421362,2.0726346306630594,0.05703470808639521,-0.0051325737,-3.0806923,2.56115,0.43162215,0.0,-6.514273697718829,5.071152980161325,0.9999743049986302,0.37380960690086007,-0.008338923906965655,0.6649864527599559,0.019821668235439162,360,-0.004657749,7.3902082,0.0035125832,1.5,1.0,0.0045365030986218345,0.7720980600891736,-0.5129430354768563
486.0143989685548,20000,0.007562457683904271,-2.52142971222089,1.8503444759412941,0.03843056313057311,-0.023054248,-2.7837777,2.890658,0.41699108,0.0,-7.076584941200547,4.9839306743882945,0.999972563293498,0.38067653593571266,-0.0008341984832938768,0.6600255269390363,0.019568504301570276,380,-0.0041602235,7.3705587,0.0026346233,1.5,1.0,0.004108094047850145,0.7986132513845338,-0.39793565064347813
498.667789214788,20000,-0.0034456466611106117,-2.570198548509087,1.9727796339635355,0.0473769703528464,-0.012310317,-3.098839,3.038375,0.42559937,-2.842170943040401e-18,-6.354782327160357,5.5202873282631515,0.9999746825624006,0.3949704157422695,0.0014028091955333379,0.6425046332209994,0.016408469896449143,400,-0.0027667026,7.366396,0.0017243457,1.5,1.0,0.0057527199921715046,0.6536313253053787,-0.269866396000221
