_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
155.37324400938854,11179,0.5222025875665364,-3.7040141390873136,5.5871843643727965,0.3398798938654921,0.12191628,-3.252732,3.4130707,0.40110987,-9.406952758967245e-17,-7.323017326968312,3.5265016507834295,0.9999859953279,0.19048796425070624,-0.009689421820560937,0.36670378118282654,0.00629938729095448,20,0.017007498,7.35034,0.017489104,1.5,1.0,0.0025356590624014477,0.6027096717382738,-4.767611499636305
32.228230297626354,1958,-0.18680608030466805,-2.5061900399705146,2.6955128238346977,0.0828160683309341,-0.0045831706,-2.6047525,2.9462836,0.3841015,-2.0321957713261294e-16,-4.016017665483419,3.450920653491945,0.9999420003025551,0.14541905981235104,-0.013178348849220055,0.44403266844936357,0.015077305670195431,40,-0.030388469,7.3542867,0.012693308,2.25,1.0,0.013049138776351147,0.13567774700116542,-0.06311010733958478
216.5707157592771,9831,-0.026224851457395677,-2.285284298725261,2.422259429613089,0.044583698190319,0.033952635,-2.5376568,3.3040547,0.3948677,9.251293884375224e-17,-4.907141236391058,6.491654895598115,0.9999671868105089,0.3185389891994306,-0.009345158211501265,0.5993775932239631,0.02117635050774241,60,-0.009525807,7.358501,0.0035583314,2.25,1.0,0.0035636734902055735,0.8329758449133703,0.04217142312875499
252.03658862368744,10885,0.010333220084301653,-2.2609829028610773,2.527791138301714,0.03763719746059389,0.01817126,-2.690349,2.7254226,0.39876983,-5.22217904095618e-18,-7.479130954595873,5.662153018489458,0.9999729116633139,0.32461978405827446,-0.009606790929399731,0.6199340142946822,0.020968240982292895,80,-0.0069199,7.361023,0.0033741454,2.25,1.0,0.0026688224565398137,0.873340366377378,-0.0119773315150975
371.40171120777825,16282,0.017628619162444924,-2.2503908188724697,2.406388622611345,0.04445158093549489,0.015072936,-2.8798308,2.7703857,0.40210074,2.0947089618280805e-17,-7.64053969893531,7.923150660237064,0.9999487818049518,0.34667265523413276,-0.007882536954792166,0.6003248227437364,0.017949956722656483,100,-0.004989619,7.36178,0.0016626945,2.25,1.0,0.0012963697323288416,0.9294532092089008,0.5871749750267845
463.60395613462487,20000,0.027739464380417553,-2.432844680542904,2.972295770942123,0.0486827305652519,0.019547923,-2.8105757,2.7772734,0.406672,-1.1368683772161604e-17,-9.821906962039348,10.39502748835273,0.9999269341704032,0.3650782638038064,-0.00032038545123115966,0.6377103004250518,0.020210607176214975,120,-0.0056544426,7.374304,0.002268108,2.25,1.0,0.001065488376025674,0.9476660244869901,0.8595494572578914
472.2761058662536,20000,0.022938593655627185,-2.224124653635331,2.6133666166030483,0.04939262361109847,-0.011724968,-3.1269202,2.8404143,0.41127908,-7.389644451905042e-17,-7.105528000443119,7.899031997505854,0.9999158213425539,0.36559323242902464,-0.0008552168256428568,0.6432945915675806,0.02238368381257752,140,-0.0045585856,7.360032,0.0018129336,2.25,1.0,0.0008167659526198259,0.9635200345417954,0.8946817607158749
480.76975914115354,20000,0.010353276094164346,-2.453866070342756,2.6202771857291434,0.043212245942744094,-0.020659223,-2.979587,2.807517,0.4012215,8.526512829121201e-18,-5.364616098065699,10.67968669277424,0.9999281860531642,0.3748775073765273,0.0007329203920380684,0.7244618268406284,0.020913582513424636,160,-0.004704116,7.355727,0.002210954,2.25,1.0,0.0007800467398091781,0.966135141418475,0.8261502764640938
435.4636719477088,18751,0.01938613105182115,-1.966519591372955,2.2161664463670796,0.051143565567878836,-0.006827012,-2.8466825,2.9136539,0.40872929,0.0,-16.168726172730135,3.622072294393664,0.9999341368967004,0.3525657686966715,-0.007897330366737159,0.6799517838280018,0.023244443566385355,180,-0.0043025156,7.3657913,0.0021479477,2.25,1.0,0.0007940887298114867,0.9663261404835548,0.8433151071258065
484.5876961558876,20000,0.019115731340496517,-2.7042409678189325,2.360838276088472,0.05104821399452729,-0.010107108,-2.8129792,2.8435528,0.4106916,-1.5631940186722205e-17,-7.960185919426539,5.294186708099177,0.9999094414681551,0.3781833878182586,0.0008469172322584203,0.6653768009375399,0.02431505004797501,200,-0.0050705373,7.360716,0.0024548594,2.25,1.0,0.0007831451905599448,0.9684532430074335,0.9303473190140585
498.354989131922,19867,0.025981329747507637,-2.110358762912389,2.9095413298040635,0.05436000063620587,-0.013501301,-2.855657,3.0737746,0.41112512,1.1444791636544624e-17,-5.392497781732282,8.542182745876582,0.9999188847272762,0.38803952739535214,-0.00889654217091448,0.6861398571535617,0.02716041093723312,220,-0.004309625,7.3755755,0.0022443845,2.25,1.0,0.0007244232438050018,0.9756407776390135,0.92206955671742
508.06202313086186,20000,0.014530573217125305,-2.220824652165801,2.328495646563395,0.0527775005661903,-0.0075669587,-2.8953674,3.060423,0.4141367,-5.684341886080802e-18,-6.414558385793124,4.914114842769194,0.9999006274261206,0.3974093132342397,0.0007493494172886135,0.6928163298014356,0.02513733437871294,240,-0.004947326,7.379165,0.0022442304,2.25,1.0,0.0006177134215060079,0.9754896208843277,0.9362256159997742
