_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
65.98920927215003,3074,0.07185469594255334,-2.307715892791748,2.1411848068237305,0.12632337502131158,-0.06429116,-2.7608368,2.5604053,0.40284097,4.622919556018869e-17,-4.90803768313293,3.4280449790051906,0.9999874665930567,0.2401875401199264,-0.010665073991471373,0.4717476618928743,0.02324305283765076,20,-0.01845752,7.361688,0.012103401,1.5,1.0,0.013937066750174702,0.40037905420123165,-1.9189144449494835
96.81533542266172,5153,0.08316817215260194,-2.2206871509552,2.0829696655273438,0.10295688234512451,-0.0642478,-2.5840096,2.5739622,0.40152785,-3.309339347611567e-17,-5.076759254017112,4.219221178924315,0.9999707739483705,0.24183876316396233,-0.010986729551383188,0.47355679853031,0.01951949660710105,40,-0.00473925,7.365947,0.013643341,2.25,1.0,0.011110260603934129,0.4407796098491673,0.013863486725134044
151.01185825481267,8194,0.0734940223590044,-2.0191333293914795,2.01779842376709,0.07978418308169309,-0.036328353,-2.8108943,2.7166839,0.39197567,2.167875078594399e-19,-5.209271809595905,8.408877400287956,0.999964463450343,0.25722079407274884,-0.009591661144615508,0.48389787178736066,0.015078093059804988,60,-0.010701134,7.3518147,0.008382057,3.375,1.0,0.005578883649986219,0.6309888938240454,0.3083167815810627
145.26653494879753,7158,0.06061950093359589,-2.0498199462890625,2.0167665481567383,0.08983061847845851,-0.04192729,-2.8944113,3.0045254,0.39275536,-1.3897175608607715e-17,-5.359546857207275,5.070954579162211,0.9999691845193613,0.26687819188993744,-0.009534032476913134,0.5029613358791764,0.01624566040869435,80,-0.013008427,7.331884,0.008061581,5.0625,1.0,0.005423314638537853,0.6736683093081712,0.08577955144390603
175.64607407273144,8785,0.04578340050137731,-2.3542752265930176,2.013392448425293,0.1147110844717173,-0.042106923,-2.8144429,2.5570374,0.39181024,-3.882305215308459e-17,-7.29053784435883,5.44216526846091,0.999964960453517,0.2790187665719153,-0.010520531426813733,0.49405567547050655,0.014524541382672429,100,-0.0038684339,7.3306594,0.012371964,7.59375,1.0,0.006412492679616167,0.5610734787542273,0.18427881181944894
221.54126176078913,11005,0.0661335570286387,-2.3409218788146973,2.094362497329712,0.11552979964169224,-0.047549304,-2.7402868,2.5674167,0.39059913,1.0330471396784736e-17,-7.6993323406397005,4.788755392780323,0.9999639732372756,0.2976398648178317,-0.010782075606484148,0.5387770881498033,0.01468215798480909,120,-0.00838399,7.334301,0.00792586,11.390625,1.0,0.004819431759840312,0.6739972612881053,0.1692105363998876
222.32255141892415,10535,0.0964967212734989,-2.331407308578491,2.168811321258545,0.12085647174277908,-0.039147638,-3.0792701,3.2794638,0.39416414,-2.4280530125641772e-17,-7.523686506459486,5.712127849877983,0.9999652248698678,0.29790585526369184,-0.010761531801965504,0.5734961710784576,0.01695927797429251,140,-0.010211196,7.2997108,0.006928919,17.0859375,1.0,0.005260629263295959,0.6935540590740841,0.2651829654808756
330.02930620492276,15759,0.08921974003487175,-2.3405635356903076,2.2548105716705322,0.12571531555823084,-0.029035484,-2.7783191,2.6537185,0.390165,3.9677492700608425e-17,-7.81645451977499,4.639587907612975,0.9999664945597537,0.3081943477921823,-0.00893877980745311,0.5942853009389679,0.016963925123074486,160,-0.0076205516,7.298895,0.006998165,25.62890625,1.0,0.004842537926083747,0.7145569822078691,0.051202926673966975
381.1191433791072,18096,0.09874892458544476,-2.334444761276245,2.1078853607177734,0.10563129665611223,-0.017584115,-2.648199,2.7458317,0.38924026,-1.8847287420692312e-17,-10.595411851965311,6.588568446385306,0.9999595123959292,0.31979314608922244,-0.008620380497246524,0.590093795840531,0.017489362652549485,180,-0.0068460004,7.295517,0.006611335,35.0,0.6666666666666666,0.0036215398678935175,0.7930259748375925,0.37773268014078054
445.3331395915314,19234,0.09010259107277767,-2.5455093383789062,2.015160322189331,0.10297553575875848,-0.020585107,-3.170895,2.9645998,0.3943349,-1.7732167680401792e-17,-5.762981650269399,10.040698494741534,0.999976235707548,0.36481617780484044,-0.008301961908153323,0.6090600669672659,0.01785682068166916,200,-0.0049397796,7.2853413,0.0072023286,35.0,0.4444444444444444,0.0037546791435273314,0.7931620819621111,-0.9078503393919739
426.5150763587073,18290,0.11066751221003164,-2.336164712905884,2.008117914199829,0.10028119655528936,-0.008524159,-2.8877947,2.6901884,0.39809674,-2.2920733411616135e-17,-6.672055502762996,6.693178744422169,0.9999639028388734,0.3641718868604177,-0.008492228491537397,0.5896263346120253,0.01754711709399601,220,-0.0049069296,7.289802,0.0037803424,35.0,0.4444444444444444,0.004224547895750012,0.759431028340272,0.2789737525990831
